,index,tweet_text,emotion_in_tweet_is_directed_at,label,alt_label,class,pred_label,pred_scores
4004,4004,Just checked into the #SXSW trade show. @mention is right across from Google!,,No emotion toward brand or product,NEU,1,POS,0.7076277732849121
4005,4005,@mention Kenya asked me to blog about it. I may do so tomorrow. Apple has a pop-up store coming to #SXSW,,No emotion toward brand or product,NEU,1,POS,0.6668751239776611
4006,4006,i hope u kept tha NXDC app RT @mention There's an app for #SXSW on the iPhone.. #downloaded,,No emotion toward brand or product,NEU,1,POS,0.5123195648193359
4007,4007,Heartbreaker #Sxsw #apple #ipad2 RT @mention @mention just asked. Sadly no :(,,No emotion toward brand or product,NEU,1,NEG,0.982890784740448
4008,4008,"Heat Tracker is a cool heatmap iPhone app overlay for Foursquare, but everything is on fire here #SXSW",iPad or iPhone App,Positive emotion,POS,2,POS,0.6607084274291992
4009,4009,iPad2 seekers still waiting at Austin Apple pop-up #SXSW {link},,No emotion toward brand or product,NEU,1,NEU,0.8105632066726685
4010,4010,#iPad2 takes over #sxsw. The line was already halfway down the block around noon. Craziness (via @mention  {link},iPad,Positive emotion,POS,2,POS,0.6119312047958374
4011,4011,"Google takes the mantra of 'Dont be evil' to heart, yet their pride in their products make them guilty of the 7th deadly sin, Superbia #sxsw",Google,Negative emotion,NEG,0,NEG,0.8669643998146057
4012,4012,Apple marketing is still impressive at #SXSW RT@mention {link},Apple,Positive emotion,POS,2,POS,0.9751695990562439
4013,4013,"Jesus hockey mask?! I'm worse than I thought... #SXSW @mention Apple Store, SXSW {link}",,No emotion toward brand or product,NEU,1,NEG,0.977088987827301
4014,4014,I got turkey! RT @mention Random Apple Fan just bought lunch for everyone in line at #SXSW Popup Apple Store #ipad2 cc/ @mention,Apple,Positive emotion,POS,2,POS,0.7565776705741882
4015,4015,Awaiting Keynote speaker Chris Poole. #SXSW #iPhone  #TwitPict {link},,No emotion toward brand or product,NEU,1,NEU,0.7566114068031311
4016,4016,Facebook Killers - Google Circles to be Announced at SXSW Interactive Festival {link} #google #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.776995837688446
4017,4017,Really liking the #sxsw iPhone app... Thanks for making an event app. that appears to work well!!!,iPad or iPhone App,Positive emotion,POS,2,POS,0.9917129278182983
4018,4018,Wiebe walking through conceptual graphing {link} #sxsw / @mention you'd be loving this,,No emotion toward brand or product,NEU,1,POS,0.974219799041748
4019,4019,Survival kit provided to folks in line at the #SxSW apple store this morning... Genius!  {link},Apple,Positive emotion,POS,2,POS,0.9434004426002502
4020,4020,Eating a kitkat the size of half an iPad... Gotta love Americans for their sense of measure #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.5384107828140259
4021,4021,"@mention Know about @mention ? Awesome iPad/iPhone app that you'll likely appreciate for its design. Also, they're giving free Ts at #SXSW",iPad or iPhone App,Positive emotion,POS,2,POS,0.9903201460838318
4022,4022,#playhopskoch is in the apple app store (as well as the android market) getting ready to rock #sxsw,iPad or iPhone App,Positive emotion,POS,2,POS,0.9309369921684265
4023,4023,"#SXSW folks, the Lonely Planet iPhone guide to Austin is free this week. {link}",,No emotion toward brand or product,NEU,1,POS,0.7173633575439453
4024,4024,"#SXSW folks, what's the best new iPhone/iPad app you've come across so far?",,No emotion toward brand or product,NEU,1,POS,0.6491293907165527
4025,4025,#SXSW folks: anybody going to the iPad/Android panel at 3:30?,,No emotion toward brand or product,NEU,1,POS,0.5966273546218872
4026,4026,&quot;Desktop publishing saved Apple. Pagemaker was a gift from God.&quot; @mention #sxsw,Apple,Positive emotion,POS,2,POS,0.9885769486427307
4027,4027,Inofficial #SXSW torrents are available here: {link},,No emotion toward brand or product,NEU,1,NEU,0.8408768177032471
4028,4028,Successful #sxsw trip. Learned a ton. Lots of new insights / knowledge. New reading list / playlists. Wrote &amp; submitted a new iPhone app.,,No emotion toward brand or product,NEU,1,POS,0.9917083382606506
4029,4029,"Apple will be opening a temporary Apple Store at 6th and Congress, tomorrow March 11 for iPad sales, so you don't have to miss SXSW! #sxsw",,No emotion toward brand or product,NEU,1,POS,0.8709971308708191
4030,4030,Apple will be setting up shop @mention #SXSW this year. {link} The Whole of Geekdom can now take a collective shy of relief.,,No emotion toward brand or product,NEU,1,POS,0.6214314103126526
4031,4031,now I feel better (#106 1st day) @mention #sxsw ipad store sold out of everything except 64gig wifi only white,,Positive emotion,POS,2,POS,0.8502167463302612
4032,4032,"contextual discovery &amp; search will combine calendars, weather,flight,traffic data to create personalized trip advising. m.mayer google #sxsw",,No emotion toward brand or product,NEU,1,POS,0.7033404111862183
4033,4033,Contextual discovery is a part of the future according to Google #SXSW,,No emotion toward brand or product,NEU,1,POS,0.6406011581420898
4034,4034,"contextual discovery, how to find answers to your questions #google #SxSW",,No emotion toward brand or product,NEU,1,NEU,0.7828480005264282
4035,4035,#mint goal for iPhone app: top 3 finance app. #sxsw,,No emotion toward brand or product,NEU,1,POS,0.8607707023620605
4036,4036,It is well known steve jobs hates #sxsw RT @mention iPhone just autocorrected &quot;sxsw&quot; to &quot;ass's&quot;.,,No emotion toward brand or product,NEU,1,NEG,0.9776477813720703
4037,4037,"New Social Media Tool! RT @mention Google to Launch Major New Social Network, &quot;Circles&quot; -possibly Today {link} #sxsw",,No emotion toward brand or product,NEU,1,POS,0.8583265542984009
4038,4038,"Out of all my devices the iPad is the only one that can hang an entire day at #sxsw... 37% remaining, the others died hours ago.",iPad,Positive emotion,POS,2,NEG,0.8142606616020203
4039,4039,won't call myself 'major' yet :p RT @mention Google to Launch Major New Social Network Called Circles {link} #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.7815756797790527
4040,4040,New social network from Google? News abuzz about the launch of #GoogleCircles at #SXSW,Other Google product or service,Positive emotion,POS,2,NEU,0.6160417199134827
4041,4041,New social network may debut at #SXSW Google Circles {link} #EatDrinkTweet  Not done with you yet!,Other Google product or service,Positive emotion,POS,2,NEU,0.7432006001472473
4042,4042,"New Social Network may launch 2day! &quot;Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ",Other Google product or service,Positive emotion,POS,2,POS,0.8870725035667419
4043,4043,"Msft panel on touch interfaces shows a bunch of tablets, but no iPad #sxsw #DontBeHatin",iPad,Positive emotion,POS,2,NEG,0.6209477782249451
4044,4044,Apple will open a popup store Friday at 6th and Congress. #SXSW via satesman.com,,No emotion toward brand or product,NEU,1,NEU,0.6850123405456543
4045,4045,Historical photo mashup with Google maps at {link} #SXSW,,No emotion toward brand or product,NEU,1,NEU,0.5876417756080627
4046,4046,"Things ppl say about/to @mention make me laugh.  You want free turn-by-turn gps, but wait - don't take pics of the sidewalk #cmon #SXSW",,No emotion toward brand or product,NEU,1,NEG,0.7467944025993347
4047,4047,&quot;Will take time for others to catch up to iPad.&quot; @mention #tapworthy #sxsw,iPad,Positive emotion,POS,2,POS,0.5623236298561096
4048,4048,Super cool that #Apple's pop up store for #SXSW will be in our office building! {link} @mention #SXSWi #Austin,Apple,Positive emotion,POS,2,POS,0.9892934560775757
4049,4049,Took until the 8th row on the plane to spot an iPad! I thought we were going to #SXSW? #elonsxsw,,No emotion toward brand or product,NEU,1,NEU,0.5166364908218384
4050,4050,S/O TO ALL THE PEOPLE WHO HAD TO GOOGLE #SXSW.... I DIN KNOW EITHER... (i'm hip now though!!!),,No emotion toward brand or product,NEU,1,NEU,0.7498540282249451
4051,4051,Why is all the prizes at #SXSW apple products? Sigh,Apple,Negative emotion,NEG,0,NEG,0.8160580396652222
4052,4052,SXSW panel: Google envisions search without searches: {link} #sxsw #sxswi,,No emotion toward brand or product,NEU,1,NEU,0.5667493343353271
4053,4053,A ÛÏspecialÛÏ Apple Store in 6th and Congress opens today in Austin. #sxsw attendees will be able to buy their iPad2 starting at 5pm.,,No emotion toward brand or product,NEU,1,POS,0.6253935098648071
4054,4054,"#sxsw html5 Apple/Microsoft will likely be doing javascript integration. @mention Browsers compete, not collaborate. System is amoral.",,No emotion toward brand or product,NEU,1,NEU,0.7977028489112854
4055,4055,no umbrella when you have &quot;the list&quot; via @mention ÷¼ Are you all set? ÷_ {link} ÷_ #edchat #musedchat #sxsw #sxswi #newTwitter,,No emotion toward brand or product,NEU,1,NEU,0.9573395252227783
4056,4056,Won 2nd place in Fandango karaoke. 1st prize was 1 yr Fandango tkts - useless in Canada. 2nd prize *is* more useful: an iPad! #sxsw,iPad,Positive emotion,POS,2,POS,0.7149597406387329
4057,4057,"iPhone, BlackBerry &amp; Android HootSuite App Updated for #SXSW - {link} via HootSuite",,No emotion toward brand or product,NEU,1,NEU,0.6542564630508423
4058,4058,Lol. So glad Chris Poole is showing some #memes. &quot;Why you no text me no more?&quot; is pretty funny. Google it. #sxswmoot #sxswi #sxsw,,No emotion toward brand or product,NEU,1,POS,0.973127007484436
4059,4059,This one lady is shopping on Bluefly during the iPad nav design panel. Boots. #sxsw,,No emotion toward brand or product,NEU,1,POS,0.5779937505722046
4060,4060,What's a laptop? RT @mention I think I may go iPad only -- no laptop -- today at #SXSWi.  Any #SXSW (cont) {link},iPad,Positive emotion,POS,2,NEU,0.5371359586715698
4061,4061,"At Josh Clark's #sxsw session on iPad/tablet development. First note, iPad more of a leisure/planning/restful device. #tapworthy #webvisions",iPad,Positive emotion,POS,2,POS,0.8924055099487305
4062,4062,@mention Last but not least  get a copy of Stupid Game Plus for your iPhone {link} also for a special #sxsw price!,iPad or iPhone App,Positive emotion,POS,2,POS,0.7306695580482483
4063,4063,It's our last day here at the #fastcompanygrille -- come by for the last day of iPhone makery! #zazzlesxsw #sxsw,,No emotion toward brand or product,NEU,1,POS,0.8863571286201477
4064,4064,Next and last panel for today: &quot;Google Doodles: Burning Man to Pac-Man and Beyond&quot; #SXSW #SXSWi #GoogleDoodles,,No emotion toward brand or product,NEU,1,POS,0.6014416813850403
4065,4065,"24 hours later, we retreat back to our hotel, bushwhacked. Ringo Deathstarr'd, never seen so many effects pedals  #sxsw {link}",,No emotion toward brand or product,NEU,1,NEU,0.648908257484436
4066,4066,Grab the latest @mention before #SXSW! {link},,No emotion toward brand or product,NEU,1,POS,0.8496512770652771
4067,4067,"@mention latest iPhone, are you at #SxSW? How long would it take to fix and how much.",,No emotion toward brand or product,NEU,1,NEU,0.8301831483840942
4068,4068,SO COOL: latest version of google maps mobile has 3D buildings. Not sure if they've mapped Aus to that detail yet ;-) #sxsw,Other Google product or service,Positive emotion,POS,2,POS,0.970121443271637
4069,4069,@mention launched there 1st iPad app at #SXSW! Get all the details + the first edition FREE,,No emotion toward brand or product,NEU,1,POS,0.9206219911575317
4070,4070,@mention launching Gowalla 3 for Droid at #SxSW - should push 4square and Groupon {link},Android,Positive emotion,POS,2,NEU,0.5978052020072937
4071,4071,iPad 2 sold out in all retail stores...except for #sxsw pop up store in Austin? #igottagetit,iPad,Positive emotion,POS,2,NEU,0.7447066903114319
4072,4072,"#iPad2 Sold Out, 70% Went to New Buyers - WOW!  {link} via @mention @mention #sxsw",iPad,Positive emotion,POS,2,POS,0.9622626900672913
4073,4073,"iPad 2 Sold Out, 70% Went to New Buyers [REPORT] - {link} #sxsw #socialmedia #tech #ipad2 #media",,No emotion toward brand or product,NEU,1,NEU,0.6057842373847961
4074,4074,They should stock up on Mophie juice packs: Apple temp store opens in Austin for #SXSW &amp; iPad 2 launch {link} via @mention,,Positive emotion,POS,2,POS,0.6723416447639465
4075,4075,"I just held the new iPad, I have envy, but my baby is still working so well at #sxsw.",iPad,Positive emotion,POS,2,POS,0.9497693777084351
4076,4076,"Man, Google *should* launch Circles at #SXSW. Talk about striking while the iron is hot. | @mention @mention",Google,Positive emotion,POS,2,POS,0.6771974563598633
4077,4077,"Lovin apple &amp; ipad2
#apple #austin #SXSW",iPad,Positive emotion,POS,2,POS,0.9822209477424622
4078,4078,#sxsw Apple #iPad2 line took less than 10 minutes.,,No emotion toward brand or product,NEU,1,NEG,0.8773429989814758
4079,4079,Cant handle #SxSW traffic? RT @mention Dear @mention your own app for iPhone has sucked all day. #crashing,iPad or iPhone App,Negative emotion,NEG,0,NEG,0.9855659604072571
4080,4080,Love Google Analytics! Thanks to the followers at #SXSW who took the time to check out my new post!,Other Google product or service,Positive emotion,POS,2,POS,0.9922115802764893
4081,4081,Hope people ask the tough questions. RT @mention Reminder: Android and Chrome TTS talk @mention 1 PM today!  {link}  #sxsw,,No emotion toward brand or product,NEU,1,POS,0.782272458076477
4082,4082,"This double buzzing issue with iPhone iOS 4.3 is getting annoying. In other news, an iPhone may fly across the room at #GR2L2 #SXSW",iPhone,Negative emotion,NEG,0,NEG,0.9765749573707581
4083,4083,Geen Google Circles vandaag! RT @mention We're not launching any products at #SXSW but we're doing plenty else.,,No emotion toward brand or product,NEU,1,NEU,0.6272416710853577
4084,4084,Will Google Circles take on Facebook?  {link} #circles #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.6740384697914124
4085,4085,Will Google Circles take on Facebook. {link} #circles #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.6578684449195862
4087,4087,Any #Google fans in town for #SXSW? Stop by the Austin GTUG meeting Wednesday the 7th at 7:00pm. map link: {link},,No emotion toward brand or product,NEU,1,POS,0.5782802700996399
4088,4088,Next battle for banks are mobile phone operators and Google &amp; Apple. #bankinnovation #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.7822616100311279
4089,4089,Chris Poole from 4chan recommends you Google: refrigerator magnet game. Very cute shared experience game. #sxswmoot #sxsw #sxswi,Other Google product or service,Positive emotion,POS,2,POS,0.9726793169975281
