,Unnamed: 0,index,tweet_text,emotion_in_tweet_is_directed_at,label,tweet_text_cln,alt_label,class,pred_label,pred_scores
5056,5147,5147,RT @mention @mention Rainey Street is a nice alternative to 6th street #sxsw parties. Walking directions from convention center {link},,No emotion toward brand or product,RT Rainey Street is a nice alternative to 6th street parties. Walking directions from convention center {link},NEU,1,POS,0.8903754949569702
5057,5148,5148,RT @mention @mention recounts the batshit insanity doubling as &quot;creativity&quot; that ensures they &quot;don't suck&quot;. Google 'michaels room groupon' #sxsw,,No emotion toward brand or product,RT recounts the batshit insanity doubling as &quot;creativity&quot; that ensures they &quot;don't suck&quot;. Google 'michaels room groupon',NEU,1,NEG,0.546285092830658
5058,5149,5149,RT @mention @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) {link},iPad or iPhone App,Positive emotion,RT RT New for now in the App Store includes UberGuide to (cont) {link},POS,2,NEU,0.7296680212020874
5059,5150,5150,RT @mention @mention shows #Apple 's position in the tablet wars. #tapworthy #sxsw  {link},,No emotion toward brand or product,RT shows 's position in the tablet wars. {link},NEU,1,NEU,0.8622266054153442
5060,5151,5151,RT @mention @mention to Launch Major New Social Network Called Circles.. {link} #sxsw v @mention @mentionc,,No emotion toward brand or product,RT to Launch Major New Social Network Called Circles.. {link} v,NEU,1,NEU,0.9063060283660889
5061,5153,5153,RT @mention @mention Wanna sign up for the beta: {link} #SXSW #hhrs ---&gt;&gt; did it!,,No emotion toward brand or product,RT Wanna sign up for the beta: {link} ---&gt;&gt; did it!,NEU,1,NEU,0.6353239417076111
5062,5154,5154,RT @mention @mention we are actually giving away 10 #FREE #Taplynx #iPhone and #iPad app licences away for #SXSW! bit.ly/pushsxsw11. Check us out!,,No emotion toward brand or product,RT we are actually giving away 10 and app licences away for bit.ly/pushsxsw11. Check us out!,NEU,1,POS,0.5443869829177856
5063,5155,5155,"RT @mention @mention Who said you won't be able to get the iPad 2 at #SXSW? 

Apple is opening a pop-uÛ_ (cont) {link}",,No emotion toward brand or product,RT Who said you won't be able to get the iPad 2 at Apple is opening a pop-uÛ_ (cont) {link},NEU,1,NEU,0.6168643236160278
5064,5156,5156,"RT @mention @mention Who said you won't be able to get the iPad 2 at #SXSW? 

Apple is opening a pop-up store in Austin for SXSW {link}",,No emotion toward brand or product,RT Who said you won't be able to get the iPad 2 at Apple is opening a pop-up store in Austin for SXSW {link},NEU,1,NEU,0.49727773666381836
5065,5157,5157,RT @mention @mention worked with @mention to create open-source s2 to fill the gap needed by location-based applications that use nosql db model #sxsw,,No emotion toward brand or product,RT worked with to create open-source s2 to fill the gap needed by location-based applications that use nosql db model,NEU,1,NEU,0.6192982196807861
5066,5158,5158,"RT @mention @mention wow - a gold's gym underneath an Apple store. Kind of you in a nutshell, right? #SXSW",Apple,Positive emotion,"RT wow - a gold's gym underneath an Apple store. Kind of you in a nutshell, right?",POS,2,POS,0.6887392997741699
5067,5159,5159,"RT @mention @mention Yes, that's why I favorited it! I want to win. I need to win. doo dah doo dah. :D #pushio #sxsw #ipad",,No emotion toward brand or product,"RT Yes, that's why I favorited it! I want to win. I need to win. doo dah doo dah. :D",NEU,1,POS,0.9746846556663513
5068,5160,5160,RT @mention @mention your iPhone 4 cases are Rad and Ready! Stop by tomorrow to get them! #Sxsw #zazzlesxsw #sxswi {link},iPhone,Positive emotion,RT your iPhone 4 cases are Rad and Ready! Stop by tomorrow to get them! {link},POS,2,POS,0.8700131773948669
5069,5161,5161,RT @mention /@mention Grab the latest @mention before #SXSW! {link} #saytextson!,,No emotion toward brand or product,RT /@mention Grab the latest before {link},NEU,1,NEU,0.9009353518486023
5070,5162,5162,RT @mention &lt;10 minute line for ipad 2 at the temporary apple store #sxsw,,No emotion toward brand or product,RT &lt;10 minute line for ipad 2 at the temporary apple store,NEU,1,NEU,0.6218752264976501
5071,5163,5163,RT @mention &lt;10 minute line for ipad 2 at the temporary apple store #sxsw (9:35 CST),,No emotion toward brand or product,RT &lt;10 minute line for ipad 2 at the temporary apple store (9:35 CST),NEU,1,NEU,0.7093300223350525
5072,5164,5164,RT @mention &quot;@mention - #Apple is the classiest fascist company in America. Really elegant.&quot; #sxsw #rji,Apple,Negative emotion,RT &quot;@mention - is the classiest fascist company in America. Really elegant.&quot;,NEG,0,POS,0.8064416646957397
5073,5165,5165,RT @mention &quot;40% of all Google Maps usage is on mobile&quot; - Marissa Mayer #sxsw,,No emotion toward brand or product,RT &quot;40% of all Google Maps usage is on mobile&quot; - Marissa Mayer,NEU,1,POS,0.5023545026779175
5074,5166,5166,RT @mention &quot;Ain't It Cool&quot; came from Travolta's line in &quot;Broken Arrow.&quot; #sxsw  &lt;Here I thought it was the 2 Steve's on the first Apple!,,No emotion toward brand or product,RT &quot;Ain't It Cool&quot; came from Travolta's line in &quot;Broken Arrow.&quot; &lt;Here I thought it was the 2 Steve's on the first Apple!,NEU,1,NEU,0.5338895916938782
5075,5167,5167,RT @mention &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; #sxsw #pseudoretweet,Apple,Positive emotion,RT &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,POS,2,POS,0.5915393829345703
5076,5168,5168,RT @mention &quot;Apple is the most elegant fascist company in America.&quot; #flipboard #SXSW,Apple,Negative emotion,RT &quot;Apple is the most elegant fascist company in America.&quot;,NEG,0,POS,0.9191517233848572
5077,5169,5169,RT @mention &quot;Apple likes it if you pay them. That's what Apple likes.&quot; - Barry Diller #SXSW (@mention ACC - Ballroom D) [pic]: {link},,No emotion toward brand or product,RT &quot;Apple likes it if you pay them. That's what Apple likes.&quot; - Barry Diller (@mention ACC - Ballroom D) [pic]: {link},NEU,1,POS,0.8879008293151855
5078,5170,5170,RT @mention &quot;Apple: the most elegant fascist corporation in America today.&quot; -- Kara Swisher #sxsw #flipboard,Apple,Negative emotion,RT &quot;Apple: the most elegant fascist corporation in America today.&quot; -- Kara Swisher,NEG,0,POS,0.8061490654945374
5079,5171,5171,"RT @mention &quot;At #SXSW, Apple schools the marketing experts&quot;  {link}",Apple,Positive emotion,RT &quot;At Apple schools the marketing experts&quot; {link},POS,2,NEU,0.6864530444145203
5080,5172,5172,RT @mention &quot;Community is a place where the web is your friend and the app is not.&quot; {link} #sxsw #grauniad,,No emotion toward brand or product,RT &quot;Community is a place where the web is your friend and the app is not.&quot; {link},NEU,1,NEU,0.5650403499603271
5081,5173,5173,RT @mention &quot;credit card companies know with 98% accuracy 2 yrs before that you're going to get divorced&quot;  @mention at #sxsw {link},,No emotion toward brand or product,RT &quot;credit card companies know with 98% accuracy 2 yrs before that you're going to get divorced&quot; at {link},NEU,1,NEU,0.6246547102928162
5082,5174,5174,RT @mention &quot;Everyone here already has one.&quot; is not anti-theft protection when you leave your laptop or iPad to go get your latte. #sxsw @mention,,No emotion toward brand or product,RT &quot;Everyone here already has one.&quot; is not anti-theft protection when you leave your laptop or iPad to go get your latte.,NEU,1,NEG,0.5358701348304749
5083,5175,5175,"RT @mention &quot;Google &quot;product gatekeeper&quot; Marissa Mayer on the location-based &quot;fast, fun and future&quot; {link} (HT @mention #SXSW&quot;",,No emotion toward brand or product,"RT &quot;Google &quot;product gatekeeper&quot; Marissa Mayer on the location-based &quot;fast, fun and future&quot; {link} (HT",NEU,1,POS,0.7626043558120728
5084,5176,5176,RT @mention &quot;Google before you tweet is the new think before you speak&quot; -- Belinsky of Digital Democracy #sxsw /via @mention,,No emotion toward brand or product,RT &quot;Google before you tweet is the new think before you speak&quot; -- Belinsky of Digital Democracy /via,NEU,1,NEU,0.7462685704231262
5085,5177,5177,RT @mention &quot;Google before you tweet is the new think before you speak&quot; -- Belinsky of Digital Democracy #sxsw #911tweets,Google,Positive emotion,RT &quot;Google before you tweet is the new think before you speak&quot; -- Belinsky of Digital Democracy,POS,2,NEU,0.7362468242645264
5086,5178,5178,"RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky,  #SXSW.",,No emotion toward brand or product,"RT &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky,",NEU,1,NEU,0.7049674987792969
5087,5179,5179,"RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",Google,Positive emotion,"RT &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, panel at",POS,2,NEU,0.7372232675552368
5088,5180,5180,"RT @mention &quot;Google looks for technical solutions, which why they're not great at community because it's a human solution.&quot; #SXSW",Google,Negative emotion,"RT &quot;Google looks for technical solutions, which why they're not great at community because it's a human solution.&quot;",NEG,0,NEG,0.5824170112609863
5089,5181,5181,RT @mention &quot;Google maps: Route around traffic is saving our user 2 years every day.&quot; Marissa Mayer #sxsw,Other Google product or service,Positive emotion,RT &quot;Google maps: Route around traffic is saving our user 2 years every day.&quot; Marissa Mayer,POS,2,POS,0.9183546900749207
5090,5182,5182,RT @mention &quot;I believe in God because there is no other explanation for Apple's continued existence.&quot; Guy Kawasaki #enchantment #sxsw,Apple,Negative emotion,RT &quot;I believe in God because there is no other explanation for Apple's continued existence.&quot; Guy Kawasaki,NEG,0,POS,0.6206695437431335
5091,5183,5183,RT @mention &quot;I'm just learning all of these things from the screen.&quot; A 4-year old's explanation of how she instantly knew how to use an iPad. #sxsw,iPad,Positive emotion,RT &quot;I'm just learning all of these things from the screen.&quot; A 4-year old's explanation of how she instantly knew how to use an iPad.,POS,2,NEU,0.5483220815658569
5092,5184,5184,"RT @mention &quot;IAVA wants to be the Google of nonprofits.&quot; / yes, we do b/c our #vets deserve nothing less! #sxsw #letshookup",Google,No emotion toward brand or product,"RT &quot;IAVA wants to be the Google of nonprofits.&quot; / yes, we do b/c our deserve nothing less!",NEU,1,POS,0.8327468633651733
5093,5185,5185,"RT @mention &quot;If there's one thing SXSW is good for, it's flash mobs and hive-think.&quot; Apple Wins. Again. @mention #sxsw #ipad2 {link}",Apple,Positive emotion,"RT &quot;If there's one thing SXSW is good for, it's flash mobs and hive-think.&quot; Apple Wins. Again. {link}",POS,2,POS,0.855516791343689
5094,5186,5186,RT @mention &quot;it's not about affirmative action; having women on product team [at Google] literally made the product better&quot; #SXSW #nptech,Google,Positive emotion,RT &quot;it's not about affirmative action; having women on product team [at Google] literally made the product better&quot;,POS,2,POS,0.8117377161979675
5095,5187,5187,RT @mention &quot;it's not about affirmative action; having women on the product team [at Google] literally made the product better&quot; @mention #SXSW,Google,Positive emotion,RT &quot;it's not about affirmative action; having women on the product team [at Google] literally made the product better&quot;,POS,2,POS,0.8137356042861938
5096,5188,5188,"RT @mention &quot;multiple approaches to monetization&quot; re: iPhone game dev &quot;but ads would cheapen our product&quot; ok, good luck with that #sxsw",iPad or iPhone App,Negative emotion,"RT &quot;multiple approaches to monetization&quot; re: iPhone game dev &quot;but ads would cheapen our product&quot; ok, good luck with that",NEG,0,POS,0.5701003074645996
5097,5189,5189,RT @mention &quot;my kids will not grow up thinking the New York Times and Google are in separate industries&quot; @mention #bvj #SXSW,,No emotion toward brand or product,RT &quot;my kids will not grow up thinking the New York Times and Google are in separate industries&quot;,NEU,1,NEG,0.5261144638061523
5098,5190,5190,RT @mention &quot;She's the iPad DJ working the Etsy party.&quot; #realtalk #sxsw,,Positive emotion,RT &quot;She's the iPad DJ working the Etsy party.&quot;,POS,2,NEU,0.7507181167602539
5099,5191,5191,RT @mention &quot;So if you Google &quot;refrigerator magnet game...&quot; // *everyone at the #SXSW keynote stops listening and does it*,Other Google product or service,Positive emotion,RT &quot;So if you Google &quot;refrigerator magnet game...&quot; // *everyone at the keynote stops listening and does it*,POS,2,NEU,0.5223032236099243
